Time,B0,B1,B2
89.72,674,608,517
89.75,680,612,519
89.78,676,614,532
89.81,674,608,518
89.84,678,610,518
89.88,678,618,527
89.91,674,609,520
89.94,676,609,518
89.97,681,624,526
90.01,674,610,521
90.04,675,608,518
90.07,684,595,525
90.10,675,610,523
90.13,674,608,518
90.17,675,617,522
90.20,675,611,525
90.23,674,608,518
90.26,679,613,520
90.30,676,613,530
90.33,674,608,518
90.36,679,611,518
90.39,677,617,538
90.43,674,609,520
90.46,676,609,518
90.49,682,615,527
90.52,674,610,522
90.55,674,607,517
90.59,665,615,521
90.62,676,612,528
90.65,674,608,518
90.68,679,610,518
90.72,677,617,538
90.75,674,608,519
90.78,676,608,517
90.81,681,625,529
90.84,674,609,521
90.88,674,608,517
90.91,687,616,523
90.94,675,609,523
90.97,674,608,517
91.01,662,615,520
91.04,675,612,527
91.07,674,608,517
91.10,681,611,519
91.13,676,613,531
91.17,674,608,518
91.20,678,610,518
91.23,678,617,531
91.26,673,608,519
91.30,676,609,517
91.33,680,621,511
91.36,674,609,520
91.39,675,608,517
91.43,684,595,526
91.46,674,610,522
91.49,674,608,518
91.52,679,617,523
91.55,675,611,525
91.59,674,608,518
91.62,669,614,521
91.65,675,613,531
91.68,674,608,519
91.71,679,611,519
91.75,677,617,538
91.78,674,607,520
91.81,675,608,519
91.84,682,592,529
91.88,674,610,524
91.91,674,608,518
91.94,664,614,521
91.97,676,612,535
92.01,673,608,520
92.04,677,609,519
92.07,680,623,527
92.10,674,609,522
92.13,674,607,519
92.17,679,613,522
92.20,675,612,532
92.23,673,607,520
92.26,676,607,519
92.30,683,612,528
92.33,674,607,525
92.36,674,605,519
92.39,680,607,520
92.43,678,617,503
92.46,674,607,523
92.49,674,607,519
92.52,665,612,521
92.55,676,613,539
92.58,673,608,522
92.62,675,607,519
92.65,689,616,524
92.68,675,612,533
92.71,674,608,520
92.75,676,608,519
92.78,681,622,530
92.81,674,609,525
92.84,673,607,519
92.88,678,609,514
92.91,679,623,525
92.94,674,609,521
92.97,673,607,516
93.00,678,609,516
93.04,680,624,526
93.07,674,609,522
93.10,673,607,516
93.13,678,609,516
93.17,679,620,527
93.20,674,609,521
93.23,673,607,515
93.26,681,611,517
93.29,677,616,536
93.33,673,608,519
93.36,674,607,515
93.39,688,616,520
93.42,675,611,526
93.46,673,607,516
93.49,678,609,517
93.52,677,617,507
93.55,673,608,519
93.58,674,608,515
93.62,687,617,521
93.65,674,612,525
93.68,673,608,516
93.71,677,609,516
93.75,678,624,528
93.78,673,609,521
93.81,673,608,516
93.84,679,611,517
93.88,677,620,514
93.91,673,609,521
93.94,673,608,516
93.97,681,611,518
94.00,677,616,537
94.04,674,608,519
94.07,675,607,517
94.10,689,617,521
94.13,675,612,532
94.17,674,608,518
94.20,677,609,517
94.23,679,621,523
94.26,674,609,521
94.29,674,608,517
94.33,663,615,521
94.36,675,612,532
94.39,674,607,518
94.42,678,609,518
94.45,678,620,511
94.49,673,609,521
94.52,675,608,517
94.55,688,614,523
94.58,675,611,527
94.62,673,608,518
94.65,678,610,518
94.68,678,622,508
94.71,674,610,522
94.75,674,608,518
94.78,661,615,520
94.81,676,614,537
94.84,673,609,520
94.87,675,610,518
94.91,683,596,526
94.94,674,612,524
94.97,673,609,518
95.00,681,613,519
95.04,677,617,541
95.07,673,609,520
95.10,674,609,518
95.13,683,599,525
95.16,674,610,524
95.20,673,608,517
95.23,681,612,518
95.26,676,616,534
95.29,673,609,519
95.33,675,610,517
95.36,680,626,530
95.39,674,610,521
95.42,673,609,517
95.45,663,616,520
95.49,675,613,530
95.52,673,609,518
95.55,677,611,518
95.58,678,621,514
95.62,673,609,520
95.65,674,609,517
95.68,683,606,526
95.71,674,610,522
95.75,674,608,517
95.78,658,617,521
95.81,675,613,527
95.84,673,610,518
95.87,680,613,518
95.91,676,617,539
95.94,673,608,519
95.97,675,610,517
96.00,680,627,529
96.04,674,611,522
96.07,674,609,517
96.10,663,616,520
96.13,675,614,532
96.16,673,610,518
96.20,676,611,517
96.23,681,622,526
96.26,674,611,524
96.29,673,609,517
96.32,678,611,517
96.36,679,624,525
96.39,673,611,521
96.42,673,609,517
96.45,678,613,518
96.49,676,616,536
96.52,673,609,519
96.55,675,610,516
96.58,683,606,523
96.62,674,612,525
96.65,673,609,517
96.68,679,612,517
96.71,677,619,534
96.75,673,610,520
96.78,674,609,516
96.81,687,617,521
96.84,675,611,526
96.87,673,608,517
96.91,678,610,517
96.94,678,619,500
96.97,673,609,520
97.00,674,609,516
97.04,688,618,521
97.07,674,611,525
97.10,673,608,517
97.13,680,612,518
97.16,676,616,535
97.20,673,609,518
97.23,675,609,516
97.26,681,627,527
97.29,673,612,520
97.32,673,610,515
97.36,686,618,520
97.39,674,613,525
97.42,672,610,516
97.45,679,612,516
97.49,676,617,536
97.52,673,610,517
97.55,675,610,515
97.58,679,626,518
97.61,673,611,519
97.65,673,610,515
97.68,685,610,522
97.71,674,613,523
97.74,673,609,515
97.78,678,615,518
97.81,675,615,530
97.84,673,609,517
97.87,677,611,516
97.90,678,621,503
97.94,673,610,518
97.97,674,610,515
98.00,684,593,523
98.03,674,611,521
98.07,673,609,515
98.10,663,614,517
98.13,675,613,529
98.16,672,608,516
98.20,676,609,517
98.23,678,620,507
98.26,673,610,520
98.29,673,610,516
98.32,687,619,522
98.36,673,613,523
98.39,672,610,516
98.42,680,613,517
98.45,675,616,534
98.49,672,610,517
98.52,675,611,516
98.55,678,623,512
98.58,672,611,519
98.61,672,610,516
98.65,685,618,521
98.68,672,613,524
98.71,671,610,516
98.74,678,612,517
98.78,676,617,536
98.81,671,609,518
98.84,673,610,516
98.87,681,594,526
98.90,673,611,522
98.94,672,609,516
98.97,664,615,518
99.00,674,614,530
99.03,672,609,517
99.07,675,611,516
99.10,677,622,505
99.13,672,611,519
99.16,673,610,515
99.19,687,618,520
99.23,673,610,524
99.26,672,609,515
99.29,679,613,516
99.32,675,617,533
99.36,672,599,517
99.39,674,596,515
99.42,678,611,519
99.45,672,596,519
99.48,673,596,515
99.52,685,604,519
99.55,674,601,528
99.58,674,603,517
99.61,676,599,515
99.65,683,592,524
99.68,675,600,523
99.71,673,609,516
99.74,678,612,516
99.77,676,622,496
99.81,671,611,519
99.84,672,610,514
99.87,681,617,517
99.90,673,614,525
99.94,672,610,512
99.97,675,611,513
100.00,671,610,516
100.03,676,620,511
100.07,674,609,515
100.10,671,609,517
100.13,677,622,513
100.17,673,609,515
100.20,671,610,517
100.23,676,622,516
100.27,674,610,515
100.30,672,610,518
100.33,677,624,504
100.37,673,601,516
100.40,671,600,519
100.43,678,618,527
100.47,673,603,516
100.50,671,606,521
100.53,682,589,524
100.57,672,605,517
100.60,672,608,524
100.63,671,612,520
100.67,671,601,517
100.70,673,606,529
100.73,679,608,519
100.77,671,604,518
100.80,674,611,533
100.83,675,605,517
100.87,671,604,518
100.90,675,615,499
100.93,674,607,517
100.97,671,606,519
101.00,678,622,528
101.03,673,605,516
101.07,672,607,521
101.10,684,613,522
101.13,672,605,517
101.17,673,609,529
101.20,677,608,517
101.23,671,606,519
101.27,677,622,527
101.30,673,604,516
101.33,673,608,526
101.36,679,608,518
101.40,671,606,518
101.43,676,620,518
101.47,673,605,517
101.50,672,608,522
101.53,675,614,520
101.56,671,606,517
101.60,674,611,531
101.63,677,609,518
101.66,671,606,519
101.70,675,616,509
101.73,673,606,517
101.76,670,606,519
101.80,677,622,521
101.83,672,606,509
101.86,671,608,517
101.90,684,605,520
101.93,671,607,515
101.96,672,611,527
102.00,677,609,515
102.03,670,606,517
102.06,676,623,526
102.10,672,606,514
102.13,671,609,520
102.16,660,613,517
102.20,671,607,514
102.23,673,612,529
102.26,676,609,513
102.30,670,606,515
102.33,675,618,493
102.36,672,607,514
102.40,670,608,518
102.43,676,623,527
102.46,671,607,515
102.50,670,607,519
102.53,677,617,527
102.56,671,606,515
102.60,669,608,518
102.63,678,623,525
102.66,670,607,514
102.70,669,607,517
102.73,677,625,526
102.76,671,607,516
102.80,670,608,519
102.83,678,609,527
102.86,671,608,513
102.90,671,610,520
102.93,687,617,519
102.96,671,607,515
103.00,671,610,523
103.03,661,614,518
103.06,669,607,515
103.10,670,611,525
103.13,664,613,517
103.16,670,607,516
103.20,672,611,526
103.23,664,613,518
103.26,670,607,515
103.30,671,611,525
103.33,659,614,518
103.36,669,607,516
103.40,671,610,523
103.43,657,615,519
103.46,669,607,514
103.50,670,610,521
103.53,685,616,519
103.56,669,607,513
103.60,669,609,519
103.63,680,602,521
103.66,671,607,513
103.69,670,608,517
103.73,677,622,522
103.76,672,608,516
103.79,670,608,518
103.83,675,617,532
103.86,674,609,512
103.89,669,606,507
103.93,668,613,527
103.96,674,612,515
104.00,664,608,513
104.03,666,612,521
104.06,681,618,520
104.09,663,609,514
104.13,662,610,518
104.16,669,625,505
104.19,667,610,514
104.23,662,609,514
104.26,666,614,525
104.29,671,614,517
104.33,664,608,514
104.36,664,611,521
104.39,672,626,528
104.43,665,609,516
104.46,664,608,518
104.49,666,614,533
104.53,671,612,519
104.56,664,607,516
104.59,665,610,522
104.63,674,603,526
104.66,664,608,516
104.69,663,608,518
104.73,666,615,534
104.76,669,611,518
104.79,663,607,517
104.83,663,610,524
104.86,675,605,524
104.89,664,607,516
104.93,664,608,520
104.96,670,620,513
104.99,665,606,517
105.03,661,607,518
105.06,664,614,533
105.09,669,612,519
105.13,663,608,517
105.16,663,611,525
105.19,671,616,522
105.23,663,607,516
105.26,662,611,520
105.29,669,620,516
105.33,665,611,516
105.36,662,610,518
105.39,665,618,535
105.43,668,613,517
105.46,661,610,516
105.49,663,615,527
105.53,664,615,518
105.56,661,609,515
105.59,663,612,521
105.62,676,610,521
105.66,663,610,513
105.69,661,611,514
105.72,667,622,497
105.76,664,610,508
105.79,661,609,510
105.82,663,614,524
105.86,662,613,514
105.89,660,608,512
105.93,660,610,518
105.96,674,618,519
105.99,659,609,514
106.02,658,611,520
106.06,671,618,519
106.09,659,609,514
106.12,661,612,522
106.16,671,617,518
106.19,658,609,514
106.22,661,613,522
106.26,671,617,518
106.29,660,608,514
106.32,660,611,520
106.36,674,617,520
106.39,660,609,514
106.42,659,610,518
106.46,667,626,525
106.49,660,610,514
106.52,657,608,516
106.56,662,616,534
106.59,663,611,516
106.62,658,608,514
106.66,660,611,522
106.69,676,617,520
106.72,660,608,514
106.76,659,609,517
106.79,665,621,525
106.82,664,610,515
106.86,660,608,516
106.89,662,613,528
106.92,668,612,517
106.96,659,606,515
106.99,660,611,522
107.02,675,612,522
107.06,659,607,515
107.09,658,607,519
107.12,665,620,508
107.16,662,608,516
107.19,660,607,517
107.22,662,611,527
107.26,654,614,520
107.29,661,608,516
107.32,659,609,520
107.36,666,625,508
107.39,661,610,516
107.42,659,608,517
107.46,661,613,528
107.49,660,614,518
107.52,659,608,516
107.55,661,613,524
107.59,662,617,519
107.62,659,609,515
107.66,661,612,523
107.69,668,617,520
107.72,656,609,515
107.75,658,610,520
107.79,671,597,525
107.82,659,608,515
107.86,656,609,518
107.89,664,621,508
107.92,661,610,514
107.95,659,609,515
107.99,664,616,533
108.02,669,611,516
108.05,666,607,515
108.09,668,612,525
108.12,655,614,519
108.15,666,607,515
108.19,667,609,520
108.22,679,599,522
108.25,667,608,515
108.29,667,608,518
108.32,673,623,525
108.35,668,608,515
108.39,666,608,518
108.42,671,620,498
108.45,668,610,516
108.49,665,610,518
108.52,671,622,503
108.55,668,609,516
108.59,665,609,519
108.62,674,625,526
108.65,668,610,515
108.69,667,611,519
108.72,677,595,522
108.75,667,609,513
108.79,666,611,518
108.82,676,607,521
108.85,666,609,514
108.89,667,611,519
108.92,677,603,522
108.95,667,609,513
108.99,666,611,517
109.02,674,625,521
109.05,668,610,511
109.09,667,610,515
109.12,673,622,493
109.15,671,611,513
109.19,668,610,513
109.22,672,615,531
109.25,673,610,512
109.29,667,607,512
109.32,669,612,521
109.35,674,612,516
109.39,666,607,515
109.42,669,610,524
109.45,652,616,521
109.49,667,608,517
109.52,668,610,522
109.55,679,605,524
109.59,668,610,516
109.62,666,612,520
109.65,674,622,528
109.68,666,610,516
109.72,664,610,519
109.75,670,625,518
109.79,666,607,516
109.82,663,608,519
109.85,670,621,503
109.88,666,609,516
109.92,661,608,519
109.95,667,621,511
109.98,666,609,516
110.02,664,608,519
110.05,672,625,528
110.08,666,608,515
110.12,666,609,519
110.15,675,596,526
110.18,666,607,516
110.22,666,609,520
110.25,675,592,524
110.28,663,607,516
110.32,664,609,521
110.35,674,594,524
110.38,665,608,516
110.42,664,610,521
110.45,677,607,524
110.48,667,608,516
110.52,667,610,522
110.55,682,617,521
110.58,665,607,516
110.62,667,611,523
110.65,659,616,521
110.68,664,608,516
110.72,665,611,523
110.75,679,616,521
110.78,665,608,516
110.82,665,610,523
110.85,681,617,522
110.88,666,608,515
110.92,666,611,520
110.95,676,599,524
110.98,667,607,515
111.02,666,608,519
111.05,673,623,525
111.08,665,608,514
111.12,664,609,517
111.15,672,625,521
111.18,662,608,510
111.22,660,609,513
111.25,667,625,524
111.28,665,609,512
111.32,663,609,516
111.35,668,619,519
111.38,667,609,514
111.42,663,607,516
111.45,666,614,531
111.48,669,611,516
111.52,664,608,516
111.55,661,611,524
111.58,651,616,519
111.62,660,608,515
111.65,660,609,520
111.68,669,623,527
111.72,662,608,516
111.75,662,607,517
111.78,666,616,536
111.81,662,609,516
111.85,657,607,517
111.88,664,612,529
111.92,669,612,518
111.95,660,608,516
111.98,660,611,523
112.01,675,617,521
112.05,662,608,515
112.08,660,610,520
112.11,664,623,528
112.15,662,608,516
112.18,662,607,517
112.21,664,616,535
112.25,667,610,516
112.28,662,607,515
112.31,665,611,524
112.35,650,616,521
112.38,666,607,515
112.41,665,609,520
112.45,674,625,522
112.48,667,608,513
112.51,666,609,517
112.55,676,590,522
112.58,667,608,514
112.61,667,609,522
112.65,657,614,518
112.68,667,607,515
112.71,669,612,530
112.75,674,609,517
112.78,667,608,517
112.81,671,617,532
112.85,671,609,516
112.88,668,608,518
112.91,674,623,526
112.95,670,608,515
112.98,669,609,519
113.01,678,595,525
113.05,669,608,515
113.08,669,610,521
113.11,683,615,521
113.15,669,607,516
113.18,670,610,523
113.21,657,614,519
113.25,668,607,516
113.28,670,611,529
113.31,675,611,517
113.35,669,608,518
113.38,674,625,526
113.41,670,608,516
113.45,670,610,524
113.48,672,613,518
113.51,668,608,517
113.55,672,619,510
113.58,669,608,515
113.61,669,610,522
113.65,657,613,518
113.68,667,608,515
113.71,671,619,494
113.75,668,608,513
113.78,667,610,520
113.81,655,614,516
113.85,666,608,515
113.88,670,618,505
113.91,668,608,514
113.94,668,609,518
113.98,682,617,518
114.01,667,608,514
114.04,669,613,530
114.08,671,610,514
114.11,668,608,516
114.14,673,625,522
114.18,667,608,509
114.21,666,610,512
114.25,681,615,513
114.28,666,607,511
114.31,668,613,528
114.34,670,609,510
114.38,665,608,513
114.41,675,595,516
114.44,667,608,512
114.48,668,612,524
114.51,673,611,514
114.54,666,609,516
114.58,672,621,526
114.61,668,608,514
114.64,667,610,520
114.68,683,616,519
114.71,667,608,515
114.74,669,613,530
114.78,673,611,516
114.81,667,607,517
114.84,670,618,535
114.88,669,609,516
114.91,667,608,518
114.94,673,622,523
114.98,669,609,516
115.01,668,609,519
115.04,675,623,527
115.08,668,609,516
115.11,667,610,520
115.14,677,612,523
115.18,668,609,516
115.21,668,610,522
115.24,665,615,519
115.28,669,607,516
115.31,671,611,525
115.34,660,614,518
115.38,665,608,516
115.41,667,612,526
115.44,660,613,518
115.48,665,608,516
115.51,667,612,525
115.54,656,615,519
115.58,666,608,515
115.61,667,611,523
115.64,655,617,520
115.68,666,607,516
115.71,667,610,522
115.74,681,611,522
115.78,667,608,515
115.81,667,609,520
115.84,676,594,525
115.87,668,607,515
115.91,667,609,519
115.94,675,604,526
115.98,667,608,515
116.01,667,610,520
116.04,677,591,524
116.07,667,608,516
116.11,666,610,521
116.14,677,604,523
116.18,666,608,516
116.21,667,609,521
116.24,677,603,524
116.27,666,607,516
116.31,666,609,520
116.34,675,590,526
116.37,667,608,516
116.41,666,609,519
116.44,673,626,521
116.47,668,609,516
116.51,666,609,518
116.54,670,618,529
116.57,670,609,517
116.61,665,608,517
116.64,668,614,532
116.67,673,612,518
116.71,665,608,516
116.74,667,611,524
116.77,676,617,521
116.81,665,608,516
116.84,666,610,521
116.87,678,599,524
116.91,665,608,516
116.94,663,610,520
116.97,670,626,528
117.01,662,608,516
117.04,663,609,519
117.07,670,621,503
117.11,667,610,517
117.14,664,608,517
117.17,665,615,534
117.21,667,611,518
117.24,662,608,516
117.27,662,612,526
117.31,659,615,520
117.34,662,609,516
117.37,663,611,522
117.41,674,600,524
117.44,665,609,516
117.47,664,610,519
117.51,664,626,523
117.54,658,609,516
117.57,654,608,517
117.61,663,616,533
117.64,665,612,518
117.67,654,609,516
117.71,655,612,524
117.74,665,617,521
117.77,663,608,516
117.81,662,610,520
117.84,673,627,529
117.87,663,609,516
117.91,666,607,518
117.94,670,617,536
117.97,671,610,517
118.00,666,607,517
118.04,668,612,525
118.07,658,617,521
118.11,666,609,516
118.14,659,610,519
118.17,669,626,514
118.20,663,610,516
118.24,662,610,519
118.27,667,617,537
118.30,669,611,519
118.34,665,609,518
118.37,667,613,527
118.40,650,617,520
118.44,663,609,518
118.47,664,611,522
118.50,676,592,528
118.54,668,610,519
118.57,667,609,520
118.60,671,619,540
118.64,670,611,519
118.67,664,609,519
118.70,660,613,529
118.74,660,615,521
118.77,653,608,518
118.80,667,610,521
118.84,661,593,528
118.87,666,609,519
118.90,668,609,520
118.94,671,615,534
118.97,674,612,520
119.00,664,608,517
119.04,668,610,523
119.07,679,623,529
119.10,671,609,518
119.14,669,608,518
119.17,671,613,531
119.20,668,613,522
119.24,664,608,517
119.27,667,610,521
119.30,675,625,530
119.34,669,609,517
119.37,667,608,518
119.40,670,614,532
119.44,675,611,521
119.47,667,605,519
119.50,667,607,525
119.54,679,596,527
119.57,666,607,516
119.60,665,607,522
119.64,672,619,520
119.67,667,609,519
119.70,663,608,518
119.74,667,613,531
119.77,666,612,522
119.80,664,607,517
119.84,663,610,524
119.87,678,610,526
119.90,665,607,518
119.94,666,609,522
119.97,672,621,527
120.00,670,609,520
120.04,666,609,520
120.07,669,613,531
120.10,672,613,519
120.13,667,608,519
120.17,668,611,526
120.20,683,617,525
120.24,667,608,518
120.27,667,609,523
120.30,676,599,529
120.33,668,608,519
120.37,668,609,523
120.40,675,626,529
120.43,669,608,519
120.47,667,610,522
120.50,675,627,528
120.54,669,608,517
120.57,668,609,522
120.60,676,622,528
120.63,669,608,517
120.67,668,610,520
120.70,675,623,527
120.73,669,609,517
120.77,668,609,521
120.80,674,624,519
120.83,670,608,519
120.87,667,609,522
120.90,673,622,521
120.93,669,609,513
120.97,668,609,516
121.00,673,622,518
121.03,670,608,513
121.07,668,608,513
121.10,673,624,505
121.13,670,609,514
121.17,668,609,518
121.20,674,622,516
121.23,669,609,517
121.27,668,609,519
121.30,675,626,528
121.33,669,608,516
121.37,668,609,520
121.40,677,604,526
121.43,668,608,516
121.47,668,611,522
121.50,679,613,524
121.53,668,608,516
121.57,669,611,524
121.60,672,617,520
121.63,667,608,516
121.67,669,612,526
121.70,655,615,519
121.73,667,608,516
121.77,669,613,531
121.80,674,611,517
121.83,667,608,517
121.87,670,617,539
121.90,671,610,516
121.93,667,609,518
121.97,673,622,507
122.00,669,608,516
122.03,667,609,519
122.06,676,620,525
122.10,668,608,516
122.13,668,610,521
122.17,680,617,522
122.20,669,608,516
122.23,670,611,523
122.26,654,615,519
122.30,669,608,516
122.33,670,612,526
122.36,676,612,519
122.40,669,608,517
122.43,671,613,530
122.46,676,612,517
122.50,669,608,517
122.53,672,614,535
122.56,675,611,517
122.60,669,609,518
122.63,673,618,537
122.66,672,609,517
122.70,669,608,519
122.73,676,625,526
122.76,671,608,516
122.80,670,610,521
122.83,680,607,523
122.86,670,609,517
122.90,671,613,525
122.93,655,616,520
122.96,669,609,517
123.00,671,614,529
123.03,677,613,518
123.06,669,609,517
123.10,672,615,532
123.13,675,612,517
123.16,669,609,518
123.20,672,615,538
123.23,673,607,517
123.26,669,605,519
123.30,674,618,521
123.33,671,606,517
123.36,670,608,521
123.40,683,616,522
123.43,670,607,517
123.46,671,610,530
123.50,676,611,518
123.53,669,610,519
123.56,675,623,524
123.60,671,610,517
123.63,670,611,522
123.66,680,619,523
123.70,670,610,517
123.73,671,613,527
123.76,674,614,520
123.80,669,608,516
123.83,672,616,534
123.86,675,612,517
123.90,669,609,518
123.93,673,619,526
123.96,672,609,518
124.00,670,610,520
124.03,680,610,523
124.06,670,609,517
124.10,671,614,530
124.13,675,611,517
124.16,669,610,520
124.19,677,623,527
124.23,670,608,517
124.26,671,613,526
124.30,674,614,519
124.33,669,610,518
124.36,673,620,497
124.39,671,610,517
124.43,669,610,520
124.46,679,601,525
124.50,670,610,517
124.53,670,611,524
124.56,655,616,521
124.59,669,609,518
124.63,671,614,527
124.66,676,613,519
124.69,669,609,518
124.73,672,613,532
124.76,676,610,518
124.79,669,608,519
124.83,673,615,537
124.86,674,610,517
124.89,669,609,519
124.93,674,621,498
124.96,671,609,517
124.99,670,609,521
125.03,678,619,525
125.06,670,608,517
125.09,670,609,523
125.13,685,617,522
125.16,670,608,518
125.19,671,612,526
125.23,674,614,520
125.26,670,607,518
125.29,672,613,533
125.33,675,609,519
125.36,669,607,519
125.39,674,619,501
125.43,672,608,517
125.46,670,609,520
125.49,679,590,526
125.53,670,606,517
125.56,670,609,523
125.59,653,613,520
125.63,671,606,519
125.66,672,612,532
125.69,675,608,518
125.73,670,607,520
125.76,676,626,526
125.79,670,608,517
125.83,671,611,532
125.86,674,610,518
125.89,670,609,521
125.93,685,617,520
125.96,669,608,518
125.99,674,621,509
126.03,671,608,517
126.06,670,612,526
126.09,677,612,518
126.13,669,610,520
126.16,676,623,526
126.19,670,608,517
126.23,671,613,531
126.26,675,611,518
126.29,669,610,520
126.32,680,597,523
126.36,670,609,518
126.39,671,614,532
126.43,674,611,518
126.46,669,610,520
126.49,679,610,522
126.52,669,609,518
126.56,672,617,527
126.59,671,610,518
126.62,670,613,527
126.66,676,611,518
126.69,669,610,521
126.72,680,615,522
126.76,669,609,518
126.79,672,618,522
126.82,671,610,518
126.86,669,611,522
126.89,682,618,520
126.92,669,610,518
126.96,672,617,537
126.99,672,611,517
127.02,669,612,520
127.06,679,593,524
127.09,669,610,518
127.12,671,612,527
127.16,674,614,519
127.19,669,608,518
127.22,673,618,537
127.26,672,609,517
127.29,669,609,520
127.32,677,627,527
127.36,670,609,517
127.39,670,611,523
127.42,670,616,520
127.46,669,609,518
127.49,672,618,510
127.52,671,610,517
127.56,670,611,522
127.59,681,616,520
127.62,669,608,517
127.66,672,615,534
127.69,673,610,517
127.72,669,609,519
127.76,676,627,527
127.79,670,609,517
127.82,669,613,522
127.86,685,619,520
127.89,669,610,517
127.92,670,614,527
127.96,676,613,518
127.99,668,609,518
128.02,672,618,537
128.06,672,611,517
128.09,668,610,520
128.12,675,628,527
128.16,670,610,520
128.19,670,613,527
128.22,672,614,519
128.26,669,611,520
128.29,675,618,527
128.32,669,610,518
128.36,671,614,532
128.39,672,610,518
128.42,669,612,521
128.46,656,616,518
128.49,668,612,520
128.52,677,605,522
128.56,669,599,517
128.59,672,608,529
128.62,671,601,517
128.66,670,604,526
128.69,676,606,519
128.72,670,602,518
128.76,675,620,525
128.79,669,602,518
128.82,670,607,532
128.86,674,604,519
128.89,669,602,521
128.92,679,605,522
128.96,669,601,518
128.99,672,609,537
129.02,670,601,518
129.05,670,604,527
129.09,675,604,518
129.12,669,603,521
129.16,686,609,521
129.19,669,602,519
129.22,675,609,526
129.25,669,601,518
129.29,671,608,535
129.32,671,602,518
129.35,669,604,522
129.39,657,607,518
129.42,668,602,515
129.45,673,616,525
129.49,670,603,514
129.52,669,605,522
129.55,668,607,517
129.59,668,602,516
129.62,672,613,523
129.65,670,604,515
129.69,668,605,519
129.72,679,606,520
129.75,670,603,515
129.79,672,609,528
129.82,677,605,516
129.85,671,601,519
129.89,680,593,522
129.92,671,599,516
129.95,674,609,517
129.99,673,600,516
130.02,673,606,537
130.05,673,600,516
130.09,673,604,531
130.12,675,601,516
130.15,672,602,524
130.19,679,603,517
130.22,671,601,520
130.25,685,607,519
130.29,671,600,518
130.32,678,618,525
130.35,671,600,516
130.38,674,608,510
130.42,673,601,516
130.45,672,604,528
130.49,676,602,516
130.52,671,602,522
130.55,674,604,517
130.59,671,602,521
130.62,659,605,517
130.65,670,602,522
130.69,676,603,517
130.72,670,603,526
130.75,674,602,516
130.79,672,606,539
130.82,671,601,517
130.85,674,619,523
130.88,669,602,519
130.92,681,607,518
130.95,669,603,522
130.98,677,603,517
131.02,669,604,526
131.05,672,602,516
131.09,669,605,528
131.12,671,603,516
131.15,667,604,525
131.18,671,604,516
131.22,660,603,520
131.25,668,608,518
131.28,663,602,517
131.32,670,619,526
131.35,659,602,515
131.38,666,605,528
131.42,674,604,516
131.45,667,602,518
131.48,675,605,525
131.52,668,602,516
131.55,669,606,527
131.58,677,606,517
131.62,669,602,518
131.65,674,614,495
131.68,672,603,516
131.72,670,604,520
131.75,681,596,522
131.78,671,603,516
131.82,672,606,524
131.85,657,609,519
131.88,671,603,516
131.92,673,607,527
131.95,679,607,518
131.98,671,603,516
132.02,673,608,529
132.05,679,607,517
132.08,671,603,516
132.12,673,608,529
132.15,679,608,517
132.18,671,604,516
132.22,673,608,527
132.25,672,609,518
132.28,671,604,516
132.32,673,608,525
132.35,672,609,518
132.38,671,604,516
132.42,673,608,525
132.45,676,610,518
132.48,672,604,516
132.52,673,608,525
132.55,659,611,519
132.58,672,604,516
132.62,673,607,523
132.65,688,612,520
132.68,672,604,516
132.72,673,606,521
132.75,684,605,524
132.78,673,605,515
132.82,672,606,519
132.85,679,623,518
132.88,674,606,516
132.91,672,606,518
132.95,676,616,531
132.98,676,608,517
133.02,672,606,517
133.05,674,612,529
133.08,678,611,518
133.11,672,607,516
133.15,673,609,522
133.18,686,616,521
133.22,672,607,515
133.25,672,609,520
133.28,683,599,525
133.31,673,607,515
133.35,672,609,519
133.38,679,622,525
133.41,674,608,515
133.45,672,607,518
133.48,676,616,532
133.51,676,609,516
133.55,672,606,516
133.58,674,613,528
133.61,680,612,518
133.65,671,607,516
133.68,673,610,522
133.71,686,613,522
133.75,672,607,515
133.78,672,609,519
133.81,678,622,513
133.85,674,609,516
133.88,672,608,517
133.91,675,614,532
133.95,679,612,517
133.98,672,608,516
134.01,673,611,523
134.05,682,617,520
134.08,672,608,515
134.11,672,610,520
134.15,681,624,527
134.18,673,608,516
134.21,672,608,518
134.25,676,617,536
134.28,677,610,517
134.31,671,606,516
134.35,673,610,524
134.38,689,616,521
134.41,672,607,515
134.45,672,608,518
134.48,677,621,515
134.51,675,608,516
134.55,671,607,516
134.58,673,612,524
134.61,656,617,520
134.65,672,608,515
134.68,672,609,518
134.71,677,621,500
134.75,675,611,516
134.78,671,609,516
134.81,674,613,526
134.85,661,616,518
134.88,671,606,515
134.91,672,610,520
134.95,681,595,526
134.98,673,606,515
135.01,671,607,518
135.05,675,616,538
135.08,676,608,516
135.11,671,606,516
135.15,673,611,526
135.18,667,612,519
135.21,672,606,515
135.24,673,608,521
135.28,682,588,525
135.31,673,607,515
135.35,672,607,518
135.38,676,617,535
135.41,675,608,516
135.44,671,606,516
135.48,673,611,526
135.51,672,613,519
135.54,671,606,515
135.58,672,608,520
135.61,682,589,524
135.64,672,607,515
135.68,671,608,518
135.71,678,624,527
135.74,672,607,515
135.78,670,608,518
135.81,676,622,501
135.84,672,607,515
135.88,670,607,517
