Time,A0,A1,A2
89.72,326,616,468
89.75,325,615,472
89.78,325,614,469
89.81,324,614,467
89.84,324,613,465
89.88,323,612,463
89.91,323,612,462
89.94,323,612,461
89.97,323,611,461
90.01,323,611,460
90.04,322,611,460
90.07,322,611,460
90.10,322,611,459
90.13,322,611,459
90.17,322,611,459
90.20,322,611,459
90.23,321,611,460
90.26,321,612,460
90.30,320,611,461
90.33,320,612,462
90.36,321,612,463
90.39,318,612,465
90.43,318,613,468
90.46,320,615,471
90.49,320,617,440
90.52,321,621,478
90.55,324,618,478
90.59,329,607,473
90.62,338,628,468
90.65,296,623,465
90.68,340,619,463
90.72,342,616,462
90.75,337,614,460
90.78,331,613,459
90.81,328,613,459
90.84,326,612,458
90.88,324,611,458
90.91,323,611,457
90.94,321,611,458
90.97,320,611,458
91.01,320,611,459
91.04,320,611,460
91.07,320,611,461
91.10,320,612,463
91.13,320,612,464
91.17,321,613,466
91.20,321,613,468
91.23,322,614,471
91.26,323,615,471
91.30,323,618,443
91.33,325,621,466
91.36,326,621,478
91.39,329,599,477
91.43,332,620,473
91.46,338,629,470
91.49,314,626,467
91.52,332,622,465
91.55,348,618,463
91.59,345,616,462
91.62,339,614,460
91.65,334,613,459
91.68,330,613,459
91.71,328,612,458
91.75,326,611,458
91.78,324,611,458
91.81,323,611,458
91.84,322,610,458
91.88,322,611,459
91.91,321,611,460
91.94,321,611,461
91.97,321,612,463
92.01,322,612,464
92.04,322,613,467
92.07,322,614,469
92.10,323,615,472
92.13,323,616,464
92.17,324,618,441
92.20,325,619,457
92.23,326,620,472
92.26,326,620,478
92.30,328,612,479
92.33,329,599,478
92.36,330,607,476
92.39,332,625,474
92.43,335,631,472
92.46,339,630,470
92.49,327,627,468
92.52,300,624,466
92.55,332,621,464
92.58,346,619,464
92.62,348,618,463
92.65,347,617,463
92.68,347,617,463
92.71,348,618,463
92.75,347,620,464
92.78,334,622,466
92.81,308,627,469
92.84,339,631,473
92.88,333,613,477
92.91,329,614,477
92.94,326,619,442
92.97,324,616,472
93.00,323,614,467
93.04,322,613,464
93.07,322,612,462
93.10,322,612,461
93.13,322,611,460
93.17,322,611,459
93.20,322,611,459
93.23,322,611,458
93.26,322,611,458
93.29,322,611,458
93.33,323,611,458
93.36,323,611,457
93.39,323,611,457
93.42,323,611,457
93.46,323,611,457
93.49,323,611,457
93.52,323,611,457
93.55,323,611,458
93.58,322,611,458
93.62,322,611,458
93.65,322,611,458
93.68,322,611,458
93.71,322,611,458
93.75,323,611,458
93.78,323,611,458
93.81,324,611,458
93.84,325,611,458
93.88,326,612,458
93.91,327,613,458
93.94,329,612,459
93.97,331,613,459
94.00,332,613,460
94.04,334,614,460
94.07,335,614,460
94.10,336,614,460
94.13,337,614,460
94.17,337,614,460
94.20,336,614,460
94.23,335,614,460
94.26,334,614,459
94.29,333,613,459
94.33,331,613,459
94.36,329,612,458
94.39,328,612,458
94.42,326,611,458
94.45,325,611,457
94.49,324,611,457
94.52,323,611,458
94.55,322,611,458
94.58,322,611,459
94.62,321,611,461
94.65,322,613,464
94.68,322,613,469
94.71,323,616,451
94.75,325,620,477
94.78,329,597,475
94.81,337,630,468
94.84,308,622,464
94.87,348,617,462
94.91,340,615,460
94.94,333,613,458
94.97,329,612,458
95.00,326,611,457
95.04,325,611,457
95.07,323,610,457
95.10,322,611,458
95.13,322,611,458
95.16,321,611,459
95.20,321,611,460
95.23,321,612,462
95.26,322,613,466
95.29,323,614,468
95.33,324,618,470
95.36,327,614,479
95.39,332,628,471
95.42,335,624,465
95.45,338,618,462
95.49,341,615,460
95.52,333,613,458
95.55,328,612,458
95.58,325,611,457
95.62,323,611,457
95.65,322,611,458
95.68,321,611,459
95.71,321,612,462
95.75,322,613,467
95.78,322,615,454
95.81,324,619,474
95.84,327,622,479
95.87,330,603,476
95.91,332,601,473
95.94,335,623,471
95.97,337,627,470
96.00,339,628,470
96.04,339,628,470
96.07,339,628,470
96.10,339,627,471
96.13,336,621,472
96.16,334,602,474
96.20,332,598,476
96.23,330,612,479
96.26,328,622,479
96.29,326,620,466
96.32,324,617,448
96.36,323,615,471
96.39,323,614,468
96.42,322,613,465
96.45,322,613,463
96.49,321,612,461
96.52,321,612,460
96.55,321,611,459
96.58,321,611,459
96.62,321,611,458
96.65,322,611,458
96.68,321,611,458
96.71,321,611,458
96.75,321,611,458
96.78,321,611,458
96.81,321,611,458
96.84,321,611,458
96.87,322,611,458
96.91,322,611,458
96.94,321,611,458
96.97,322,611,458
97.00,322,611,458
97.04,322,610,457
97.07,322,610,457
97.10,322,611,458
97.13,322,611,458
97.16,322,611,457
97.20,322,611,457
97.23,322,610,457
97.26,322,610,457
97.29,322,611,458
97.32,322,611,457
97.36,322,611,457
97.39,322,611,458
97.42,322,611,458
97.45,322,611,458
97.49,322,611,458
97.52,322,611,457
97.55,322,611,457
97.58,322,611,457
97.61,322,611,457
97.65,322,611,457
97.68,322,611,458
97.71,322,611,458
97.74,321,611,458
97.78,321,611,458
97.81,321,611,458
97.84,321,611,458
97.87,321,611,459
97.90,321,611,459
97.94,321,611,458
97.97,321,611,458
98.00,321,611,459
98.03,321,611,459
98.07,321,611,459
98.10,321,611,460
98.13,321,611,460
98.16,321,612,461
98.20,321,612,462
98.23,322,612,464
98.26,322,613,466
98.29,322,613,469
98.32,322,615,469
98.36,323,617,442
98.39,324,619,469
98.42,326,622,480
98.45,328,615,478
98.49,331,594,474
98.52,335,625,470
98.55,339,627,467
98.58,310,624,465
98.61,324,622,464
98.65,337,620,464
98.68,342,619,463
98.71,345,619,463
98.74,346,618,463
98.78,346,618,463
98.81,344,619,463
98.84,342,620,463
98.87,340,620,464
98.90,335,621,464
98.94,326,622,465
98.97,304,624,466
99.00,320,627,468
99.03,339,628,470
99.07,336,620,473
99.10,333,593,475
99.13,330,606,478
99.16,329,620,479
99.19,327,622,480
99.23,327,622,479
99.26,326,622,479
99.29,327,622,480
99.32,328,622,479
99.36,328,614,478
99.39,330,598,475
99.42,333,617,472
99.45,339,628,468
99.48,318,625,465
99.52,329,621,463
99.55,346,618,462
99.58,342,615,461
99.61,339,614,460
99.65,336,614,460
99.68,336,614,460
99.71,337,614,460
99.74,339,615,461
99.77,342,616,461
99.81,344,616,462
99.84,346,618,462
99.87,345,620,464
99.90,328,623,466
99.94,332,628,470
99.97,334,593,476
100.00,328,612,458
100.03,321,611,458
100.07,335,615,475
100.10,328,612,458
100.13,321,611,459
100.17,337,630,471
100.20,326,612,458
100.23,321,612,461
100.27,312,622,465
100.30,324,611,457
100.33,322,614,469
100.37,341,616,461
100.40,322,610,457
100.43,328,618,477
100.47,329,612,458
100.50,321,611,460
100.53,331,622,464
100.57,323,611,457
100.60,325,619,469
100.63,331,613,458
100.67,321,611,460
100.70,336,620,463
100.73,322,610,457
100.77,327,621,477
100.80,328,612,457
100.83,321,613,466
100.87,341,615,460
100.90,321,611,459
100.93,333,625,466
100.97,323,611,457
101.00,326,621,479
101.03,328,612,458
101.07,321,612,463
101.10,347,617,462
101.13,322,611,457
101.17,328,604,478
101.20,327,612,457
101.23,321,612,463
101.27,344,616,461
101.30,322,610,457
101.33,331,594,474
101.36,326,611,457
101.40,322,614,469
101.43,338,614,459
101.47,321,611,459
101.50,299,623,465
101.53,322,611,457
101.56,326,620,480
101.60,327,612,457
101.63,321,613,467
101.66,338,614,459
101.70,321,611,459
101.73,330,621,463
101.76,322,610,457
101.80,330,616,473
101.83,325,611,457
101.86,323,617,455
101.90,330,612,458
101.93,321,612,464
101.96,342,615,460
102.00,321,611,458
102.03,313,622,464
102.06,322,611,457
102.10,329,617,473
102.13,325,611,457
102.16,322,615,463
102.20,334,613,459
102.23,320,611,458
102.26,335,627,467
102.30,324,611,457
102.33,323,615,472
102.36,336,614,459
102.40,321,611,458
102.43,338,630,469
102.46,324,611,457
102.50,322,614,470
102.53,338,614,460
102.56,321,611,458
102.60,335,623,471
102.63,325,611,457
102.66,322,614,469
102.70,339,614,460
102.73,321,611,458
102.76,337,630,469
102.80,324,611,457
102.83,322,616,450
102.86,333,613,459
102.90,320,611,460
102.93,328,621,463
102.96,322,610,457
103.00,327,608,476
103.03,326,611,456
103.06,321,614,472
103.10,334,613,458
103.13,320,611,461
103.16,342,617,461
103.20,321,610,457
103.23,339,627,466
103.26,322,610,456
103.30,326,613,476
103.33,325,611,456
103.36,322,616,448
103.40,331,613,458
103.43,320,612,463
103.46,343,616,461
103.50,321,610,457
103.53,335,627,469
103.56,324,611,457
103.60,323,617,446
103.63,331,613,458
103.66,320,612,462
103.69,345,616,461
103.73,321,610,457
103.76,339,626,465
103.79,322,610,457
103.83,327,606,474
103.86,324,611,456
103.89,323,619,462
103.93,327,612,457
103.96,321,614,471
104.00,332,613,457
104.03,320,612,464
104.06,339,614,459
104.09,320,611,460
104.13,345,616,460
104.16,320,611,458
104.19,302,623,464
104.23,321,610,456
104.26,328,603,474
104.29,325,611,456
104.33,322,616,444
104.36,331,613,458
104.39,320,612,461
104.43,345,617,461
104.46,321,610,457
104.49,333,627,470
104.53,323,611,456
104.56,323,618,450
104.59,329,612,457
104.63,320,612,462
104.66,343,616,460
104.69,320,610,458
104.73,339,627,466
104.76,323,611,456
104.79,324,621,474
104.83,327,612,457
104.86,321,613,467
104.89,337,614,459
104.93,320,611,459
104.96,300,621,463
104.99,321,610,456
105.03,329,594,472
105.06,324,611,456
105.09,322,617,437
105.13,329,612,457
105.16,320,613,466
105.19,337,614,459
105.23,320,611,460
105.26,342,616,460
105.29,320,611,458
105.33,305,622,463
105.36,321,610,457
105.39,335,629,467
105.43,322,610,456
105.46,327,595,474
105.49,324,611,456
105.53,322,616,438
105.56,331,613,458
105.59,320,611,460
105.62,336,620,463
105.66,322,610,456
105.69,324,620,462
105.72,329,612,457
105.76,320,611,459
105.79,329,621,464
105.82,322,610,456
105.86,323,618,465
105.89,330,613,458
105.93,320,611,459
105.96,304,623,464
105.99,322,610,456
106.02,324,620,460
106.06,328,612,457
106.09,320,612,462
106.12,345,616,460
106.16,320,611,457
106.19,334,629,469
106.22,323,611,456
106.26,322,617,448
106.29,330,613,457
106.32,320,612,461
106.36,346,617,461
106.39,320,610,457
106.42,333,630,470
106.46,323,611,456
106.49,322,616,443
106.52,330,613,457
106.56,320,612,461
106.59,344,616,460
106.62,320,610,457
106.66,330,626,465
106.69,322,610,456
106.72,325,613,477
106.76,325,611,456
106.79,321,615,462
106.82,332,613,457
106.86,320,611,461
106.89,344,616,460
106.92,320,610,457
106.96,332,627,466
106.99,322,610,456
107.02,324,620,474
107.06,327,612,457
107.09,320,612,462
107.12,342,617,461
107.16,321,610,456
107.19,326,622,478
107.22,327,612,457
107.26,320,612,462
107.29,346,617,461
107.32,321,610,456
107.36,327,598,476
107.39,326,611,456
107.42,320,613,465
107.46,340,615,459
107.49,320,610,457
107.52,339,627,466
107.55,322,610,456
107.59,324,621,474
107.62,326,611,456
107.66,321,613,470
107.69,334,613,458
107.72,319,611,460
107.75,342,616,460
107.79,320,610,457
107.82,337,628,467
107.86,323,610,456
107.89,322,617,452
107.92,331,613,457
107.95,320,611,460
107.99,344,618,462
108.02,320,610,456
108.05,330,621,471
108.09,323,610,456
108.12,322,617,444
108.15,329,612,457
108.19,320,612,463
108.22,342,615,459
108.25,319,610,457
108.29,305,623,464
108.32,321,610,456
108.35,326,596,475
108.39,324,611,456
108.42,321,615,456
108.45,331,613,457
108.49,319,611,460
108.52,346,616,460
108.55,320,610,457
108.59,335,627,465
108.62,321,610,455
108.65,325,616,478
108.69,325,611,456
108.72,320,614,469
108.75,334,613,458
108.79,319,611,459
108.82,342,619,462
108.85,320,610,456
108.89,330,627,470
108.92,323,610,456
108.95,322,618,474
108.99,327,612,456
109.02,320,613,466
109.05,336,614,458
109.09,319,611,458
109.12,334,620,462
109.15,320,610,456
109.19,326,599,476
109.22,325,611,456
109.25,320,613,466
109.29,338,614,459
109.32,319,610,457
109.35,332,619,470
109.39,323,611,456
109.42,320,612,464
109.45,343,616,460
109.49,320,610,456
109.52,324,620,468
109.55,329,612,457
109.59,319,610,458
109.62,337,627,467
109.65,322,610,456
109.68,321,614,468
109.72,334,614,458
109.75,319,610,457
109.79,312,625,465
109.82,322,610,456
109.85,323,619,472
109.88,326,612,456
109.92,319,612,464
109.95,339,614,458
109.98,319,610,458
110.02,306,621,462
110.05,320,610,456
110.08,329,619,470
110.12,322,610,455
110.15,323,620,476
110.18,324,611,456
110.22,320,615,440
110.25,329,612,456
110.28,319,612,464
110.32,338,614,458
110.35,319,610,458
110.38,338,619,461
110.42,320,610,456
110.45,331,629,469
110.48,323,610,455
110.52,321,616,443
110.55,329,612,457
110.58,319,611,460
110.62,343,616,460
110.65,319,610,456
110.68,332,627,469
110.72,322,610,455
110.75,321,615,454
110.78,330,612,457
110.82,319,611,459
110.85,331,618,461
110.88,319,610,456
110.92,328,595,472
110.95,323,610,455
110.98,321,616,449
111.02,328,612,456
111.05,319,612,463
111.08,338,614,458
111.12,318,611,458
111.15,337,617,460
111.18,319,610,456
111.22,337,626,465
111.25,321,610,455
111.28,324,620,475
111.32,324,611,456
111.35,320,613,469
111.38,333,613,457
111.42,319,611,459
111.45,333,618,461
111.48,319,610,456
111.52,331,620,469
111.55,322,610,455
111.58,322,619,461
111.62,326,612,456
111.65,319,612,465
111.68,337,614,458
111.72,318,610,458
111.75,297,620,462
111.78,320,610,455
111.81,328,594,470
111.85,322,610,455
111.88,321,618,455
111.92,326,611,455
111.95,319,613,466
111.98,334,613,457
112.01,318,611,459
112.05,340,616,459
112.08,319,610,456
112.11,319,623,462
112.15,319,610,455
112.18,328,622,468
112.21,321,610,455
112.25,322,620,475
112.28,325,611,455
112.31,319,613,466
112.35,330,613,456
112.38,318,611,461
112.41,339,614,458
112.45,318,610,457
112.48,339,619,460
112.51,319,610,456
112.55,333,629,466
112.58,320,610,455
112.61,324,607,475
112.65,323,611,455
112.68,320,617,455
112.71,326,611,456
112.75,319,612,464
112.78,337,614,458
112.81,318,610,457
112.85,310,621,462
112.88,320,610,455
112.91,324,614,477
112.95,325,611,455
112.98,318,612,463
113.01,340,615,459
113.05,318,610,456
113.08,331,625,469
113.11,322,610,455
113.15,320,614,469
113.18,334,613,458
113.21,318,610,457
113.25,329,624,464
113.28,320,610,455
113.31,322,620,477
113.35,325,611,455
113.38,319,613,465
113.41,335,613,457
113.45,318,610,458
113.48,340,618,460
113.51,318,610,455
113.55,332,628,466
113.58,320,610,455
113.61,323,620,475
113.65,323,610,455
113.68,320,616,437
113.71,326,611,455
113.75,318,613,468
113.78,331,612,456
113.81,318,611,462
113.85,337,614,457
113.88,318,610,459
113.91,342,616,458
113.94,318,610,456
113.98,300,623,462
114.01,319,610,455
114.04,325,594,473
114.08,323,610,455
114.11,319,614,465
114.14,331,613,457
114.18,318,610,457
114.21,300,622,462
114.25,319,610,455
114.28,322,620,469
114.31,325,611,455
114.34,318,611,461
114.38,342,615,459
114.41,318,610,455
114.44,330,628,469
114.48,322,610,454
114.51,320,615,446
114.54,329,612,456
114.58,318,611,459
114.61,344,616,459
114.64,318,610,456
114.68,335,627,464
114.71,320,610,455
114.74,323,607,475
114.78,323,610,455
114.81,320,616,440
114.84,327,611,455
114.88,318,612,465
114.91,333,613,456
114.94,317,610,459
114.98,343,615,458
115.01,318,610,456
115.04,305,618,460
115.08,318,609,455
115.11,335,626,463
115.14,319,609,454
115.18,328,625,467
115.21,320,610,454
115.24,325,603,470
115.28,321,610,454
115.31,322,610,474
115.34,321,610,454
115.38,321,619,477
115.41,323,610,454
115.44,320,616,438
115.48,325,610,455
115.51,318,613,468
115.54,328,612,455
115.58,318,612,465
115.61,332,612,456
115.64,317,611,461
115.68,336,613,457
115.71,317,611,459
115.74,340,614,457
115.78,317,610,458
115.81,342,614,458
115.84,317,610,458
115.87,340,615,458
115.91,317,610,458
115.94,342,615,458
115.98,317,611,457
116.01,344,615,458
116.04,317,610,456
116.07,338,617,459
116.11,317,610,456
116.14,331,623,462
116.18,319,610,454
116.21,327,597,469
116.24,321,610,454
116.27,320,618,454
116.31,325,611,455
116.34,318,612,464
116.37,335,613,457
116.41,317,610,457
116.44,316,619,460
116.47,318,610,455
116.51,328,604,469
116.54,321,610,454
116.57,320,616,443
116.61,327,612,455
116.64,317,611,460
116.67,342,615,458
116.71,318,609,455
116.74,332,628,466
116.77,320,610,454
116.81,320,617,464
116.84,326,611,455
116.87,317,611,460
116.91,341,615,458
116.94,318,610,455
116.97,334,627,465
117.01,320,610,454
117.04,321,619,476
117.07,324,611,455
117.11,318,612,465
117.14,334,613,457
117.17,317,610,457
117.21,338,618,460
117.24,318,609,455
117.27,328,627,468
117.31,320,610,454
117.34,320,617,462
117.37,326,611,455
117.41,317,611,462
117.44,336,614,457
117.47,317,610,457
117.51,340,618,459
117.54,317,610,455
117.57,330,625,462
117.61,318,609,454
117.64,328,628,466
117.67,319,609,454
117.71,324,599,470
117.74,321,609,454
117.77,320,619,466
117.81,324,611,454
117.84,318,612,464
117.87,334,613,457
117.91,317,610,456
117.94,300,620,461
117.97,318,609,454
118.00,325,599,471
118.04,321,610,454
118.07,320,617,444
118.11,325,611,455
118.14,317,612,464
118.17,334,613,456
118.20,317,610,456
118.24,300,621,461
118.27,319,609,454
118.30,322,621,476
118.34,324,611,454
118.37,317,611,460
118.40,342,616,459
118.44,317,609,454
118.47,325,592,473
118.50,323,610,454
118.54,317,612,462
118.57,338,615,458
118.60,317,609,455
118.64,328,598,470
118.67,321,610,454
118.70,318,613,467
118.74,333,613,457
118.77,317,610,456
118.80,312,624,463
118.84,319,610,454
118.87,320,618,472
118.90,325,611,455
118.94,317,611,459
118.97,341,615,458
119.00,317,610,455
119.04,330,626,467
119.07,320,610,454
119.10,319,617,448
119.14,325,611,455
119.17,317,611,460
119.20,339,614,457
119.24,317,609,455
119.27,334,625,463
119.30,319,609,454
119.34,322,619,473
119.37,322,610,454
119.40,318,613,469
119.44,330,612,455
119.47,316,610,458
119.50,338,616,458
119.54,317,609,455
119.57,335,626,463
119.60,319,609,454
119.64,322,616,473
119.67,321,610,454
119.70,318,615,447
119.74,326,611,455
119.77,317,611,462
119.80,335,613,456
119.84,316,610,457
119.87,340,616,458
119.90,317,609,455
119.94,309,620,460
119.97,317,609,454
120.00,334,626,463
120.04,318,609,454
120.07,327,628,466
120.10,319,609,454
120.13,324,596,469
120.17,319,609,454
120.20,322,605,471
120.24,320,609,454
120.27,321,613,474
120.30,321,610,454
120.33,319,618,476
120.37,323,610,454
120.40,318,614,444
120.43,326,611,454
120.47,317,612,463
120.50,333,613,456
120.54,316,610,458
120.57,341,615,457
120.60,316,610,456
120.63,320,618,459
120.67,317,609,455
120.70,321,622,461
120.73,317,609,454
120.77,333,626,462
120.80,318,609,454
120.83,330,628,463
120.87,318,609,454
120.90,329,628,463
120.93,318,609,454
120.97,330,627,463
121.00,317,609,454
121.03,333,625,462
121.07,317,609,454
121.10,317,622,460
121.13,317,609,455
121.17,309,620,459
121.20,317,609,455
121.23,310,621,460
121.27,317,609,454
121.30,307,622,460
121.33,317,609,454
121.37,331,625,462
121.40,317,609,454
121.43,328,628,465
121.47,318,609,454
121.50,325,597,468
121.53,319,609,454
121.57,323,591,469
121.60,319,610,454
121.63,323,604,469
121.67,319,609,454
121.70,323,611,468
121.73,319,609,454
121.77,325,613,466
121.80,318,609,454
121.83,328,627,463
121.87,318,609,454
121.90,333,624,461
121.93,317,609,455
121.97,312,619,459
122.00,316,609,455
122.03,337,616,457
122.06,316,610,457
122.10,340,614,456
122.13,316,611,459
122.17,335,613,456
122.20,316,610,460
122.23,336,613,456
122.26,316,610,458
122.30,340,614,457
122.33,316,610,456
122.36,341,616,458
122.40,316,609,455
122.43,312,619,459
122.46,317,609,454
122.50,329,622,460
122.53,317,609,454
122.56,335,624,461
122.60,317,609,454
122.63,330,627,464
122.66,318,609,454
122.70,324,615,469
122.73,319,609,454
122.76,320,618,475
122.80,321,610,453
122.83,318,616,455
122.86,324,611,454
122.90,317,612,466
122.93,329,612,455
122.96,316,610,460
123.00,337,613,456
123.03,316,610,456
123.06,330,617,458
123.10,316,609,454
123.13,329,623,461
123.16,317,609,454
123.20,326,619,467
123.23,319,609,453
123.26,320,618,474
123.30,321,610,453
123.33,318,615,440
123.36,325,611,454
123.40,316,612,464
123.43,331,612,455
123.46,316,610,459
123.50,339,614,456
123.53,316,610,456
123.56,338,617,458
123.60,316,609,455
123.63,329,622,461
123.66,317,609,454
123.70,328,625,464
123.73,318,609,453
123.76,323,600,471
123.80,320,609,453
123.83,319,618,473
123.86,322,610,453
123.90,317,614,444
123.93,326,611,454
123.96,316,611,461
124.00,336,613,456
124.03,316,609,456
124.06,328,619,459
124.10,317,609,454
124.13,329,629,465
124.16,318,609,453
124.19,321,607,473
124.23,320,610,453
124.26,318,617,471
124.30,322,610,453
124.33,317,615,444
124.36,324,611,454
124.39,317,613,460
124.43,325,611,454
124.46,316,612,466
124.50,327,611,454
124.53,316,612,466
124.56,328,612,454
124.59,316,612,465
124.63,328,611,454
124.66,316,612,466
124.69,327,611,454
124.73,316,612,465
124.76,329,612,455
124.79,316,611,461
124.83,334,613,456
124.86,316,610,457
124.89,342,615,457
124.93,316,609,455
124.96,313,619,459
124.99,316,609,454
125.03,335,624,462
125.06,317,609,454
125.09,328,626,463
125.13,317,609,453
125.16,326,626,464
125.19,317,609,453
125.23,326,629,464
125.26,318,609,453
125.29,327,628,463
125.33,317,609,453
125.36,330,626,462
125.39,317,609,454
125.43,331,624,461
125.46,316,609,454
125.49,312,621,460
125.53,316,609,454
125.56,307,619,459
125.59,316,609,455
125.63,301,619,459
125.66,316,609,455
125.69,324,618,458
125.73,316,609,455
125.76,322,618,458
125.79,316,609,455
125.83,308,617,458
125.86,316,609,455
125.89,298,620,459
125.93,316,609,454
125.96,331,626,462
125.99,317,609,453
126.03,325,626,467
126.06,318,610,453
126.09,321,608,473
126.13,320,610,453
126.16,319,618,474
126.19,321,610,453
126.23,317,615,436
126.26,323,610,453
126.29,317,614,455
126.32,324,611,453
126.36,316,613,460
126.39,326,611,454
126.43,316,612,465
126.46,326,611,453
126.49,316,612,468
126.52,325,611,454
126.56,316,613,463
126.59,324,611,453
126.62,316,614,438
126.66,324,611,453
126.69,316,613,449
126.72,325,611,454
126.76,316,612,466
126.79,328,612,454
126.82,316,611,459
126.86,336,613,456
126.89,315,610,456
126.92,329,616,458
126.96,316,609,454
126.99,322,623,460
127.02,316,609,453
127.06,328,627,464
127.09,318,609,453
127.12,323,605,469
127.16,319,609,453
127.19,320,619,475
127.22,320,610,453
127.26,318,616,466
127.29,322,610,453
127.32,316,614,461
127.36,325,611,454
127.39,316,612,465
127.42,328,612,454
127.46,315,611,462
127.49,331,612,455
127.52,315,610,459
127.56,336,613,455
127.59,315,610,456
127.62,341,615,457
127.66,315,609,455
127.69,338,616,457
127.72,315,609,454
127.76,300,619,459
127.79,316,609,454
127.82,334,625,462
127.86,317,609,453
127.89,324,617,466
127.92,318,609,452
127.96,320,602,471
127.99,319,609,453
128.02,318,619,476
128.06,321,610,453
128.09,316,614,452
128.12,326,611,454
128.16,315,610,458
128.19,340,615,457
128.22,315,609,454
128.26,329,625,462
128.29,317,609,453
128.32,320,617,475
128.36,321,610,453
128.39,316,612,466
128.42,329,612,454
128.46,315,610,457
128.49,341,615,457
128.52,315,609,454
128.56,325,624,462
128.59,317,609,453
128.62,320,609,474
128.66,321,610,453
128.69,316,613,462
128.72,327,612,454
128.76,315,610,457
128.79,341,616,457
128.82,316,609,453
128.86,327,628,467
128.89,319,609,453
128.92,317,615,436
128.96,326,611,454
128.99,315,610,458
129.02,339,615,457
129.05,315,609,454
129.09,329,626,463
129.12,317,609,452
129.16,319,618,473
129.19,322,610,453
129.22,315,611,460
129.25,336,614,456
129.29,315,609,453
129.32,331,625,464
129.35,318,609,452
129.39,317,615,443
129.42,325,611,454
129.45,315,610,456
129.49,337,617,458
129.52,316,609,453
129.55,321,610,475
129.59,321,610,453
129.62,315,610,458
129.65,338,617,458
129.69,316,609,453
129.72,319,619,460
129.75,324,611,454
129.79,315,610,456
129.82,325,620,460
129.85,317,609,453
129.89,318,616,454
129.92,326,612,454
129.95,315,609,455
129.99,304,623,461
130.02,317,609,452
130.05,318,617,448
130.09,324,611,453
130.12,315,610,458
130.15,339,614,457
130.19,315,609,453
130.22,331,627,463
130.25,317,609,452
130.29,319,620,474
130.32,321,610,453
130.35,316,612,467
130.38,327,611,454
130.42,315,610,458
130.45,338,614,456
130.49,315,609,455
130.52,304,618,458
130.55,315,609,453
130.59,333,625,461
130.62,316,609,453
130.65,323,606,467
130.69,318,609,452
130.72,319,614,473
130.75,319,609,452
130.79,317,617,473
130.82,321,610,452
130.85,316,614,439
130.88,322,610,453
130.92,316,613,465
130.95,324,611,453
130.98,315,611,464
131.02,328,611,454
131.05,315,610,459
131.09,334,612,455
131.12,314,610,456
131.15,338,614,456
131.18,315,609,455
131.22,338,616,457
131.25,315,609,454
131.28,294,620,459
131.32,315,609,453
131.35,328,628,463
131.38,316,609,452
131.42,321,603,469
131.45,318,609,452
131.48,318,618,465
131.52,321,610,453
131.55,316,613,466
131.58,326,611,453
131.62,315,610,459
131.65,335,613,455
131.68,315,609,455
131.72,329,617,457
131.75,315,609,453
131.78,331,626,462
131.82,316,609,452
131.85,321,591,470
131.88,318,609,452
131.92,318,617,472
131.95,321,610,453
131.98,315,612,463
132.02,326,611,453
132.05,315,611,460
132.08,332,612,454
132.12,314,609,456
132.15,339,614,456
132.18,314,609,455
132.22,330,616,457
132.25,315,609,454
132.28,313,618,457
132.32,314,609,453
132.35,294,620,459
132.38,315,609,453
132.42,329,625,461
132.45,316,609,452
132.48,323,612,467
132.52,318,609,452
132.55,318,619,474
132.58,320,610,452
132.62,316,613,467
132.65,326,611,454
132.68,314,610,458
132.72,336,613,455
132.75,314,609,454
132.78,296,619,458
132.82,315,609,453
132.85,327,622,465
132.88,317,609,452
132.91,318,617,458
132.95,322,610,453
132.98,315,611,459
133.02,337,614,456
133.05,315,609,453
133.08,325,620,468
133.11,319,609,453
133.15,315,611,461
133.18,336,614,456
133.22,315,609,453
133.25,323,599,471
133.28,320,610,453
133.31,314,611,458
133.35,339,616,457
133.38,315,609,453
133.41,322,591,471
133.45,319,610,452
133.48,315,612,466
133.51,329,612,454
133.55,314,609,455
133.58,337,617,458
133.61,315,609,453
133.65,326,628,465
133.68,317,609,452
133.71,318,619,475
133.75,320,610,452
133.78,316,614,441
133.81,323,611,453
133.85,314,612,464
133.88,327,612,453
133.91,314,611,461
133.95,330,612,454
133.98,314,610,459
134.01,332,612,454
134.05,314,610,458
134.08,333,612,454
134.11,314,610,458
134.15,335,613,455
134.18,314,610,457
134.21,337,613,455
134.25,314,609,455
134.28,336,614,456
134.31,314,609,454
134.35,328,617,457
134.38,314,609,454
134.41,309,619,458
134.45,315,609,453
134.48,302,620,458
134.51,315,609,453
134.55,329,621,459
134.58,315,609,453
134.61,326,622,459
134.65,315,608,453
134.68,312,622,459
134.71,315,609,452
134.75,318,622,459
134.78,315,609,452
134.81,333,623,460
134.85,315,609,452
134.88,326,623,463
134.91,316,609,452
134.95,320,608,471
134.98,319,609,452
135.01,316,615,436
135.05,323,611,453
135.08,314,611,460
135.11,333,613,455
135.15,314,609,454
135.18,321,618,458
135.21,314,609,452
135.24,329,627,462
135.28,316,609,452
135.31,319,608,472
135.35,319,609,452
135.38,315,613,453
135.41,326,611,453
135.44,314,610,456
135.48,338,615,456
135.51,314,609,452
135.54,328,627,464
135.58,317,609,452
135.61,317,618,469
135.64,321,610,452
135.68,315,612,464
135.71,327,611,453
135.74,314,610,457
135.78,337,614,455
135.81,314,609,454
135.84,324,618,457
135.88,314,609,452
